0,0,D0:F0:18:43:F8:49,-33,1598447904270
1,1,D0:F0:18:43:F8:2F,-71,1598447904270
0,2,D0:F0:18:43:F8:49,-33,1598447904774
1,3,D0:F0:18:43:F8:2F,-69,1598447904775
0,4,D0:F0:18:43:F8:49,-34,1598447905282
1,5,D0:F0:18:43:F8:2F,-70,1598447905286
0,6,D0:F0:18:43:F8:49,-33,1598447905790
1,7,D0:F0:18:43:F8:2F,-66,1598447905792
0,8,D0:F0:18:43:F8:49,-34,1598447906297
1,9,D0:F0:18:43:F8:2F,-66,1598447906299
0,10,D0:F0:18:43:F8:49,-33,1598447906805
1,11,D0:F0:18:43:F8:2F,-66,1598447906807
0,12,D0:F0:18:43:F8:49,-33,1598447907306
1,13,D0:F0:18:43:F8:2F,-65,1598447907307
0,14,D0:F0:18:43:F8:49,-33,1598447907808
1,15,D0:F0:18:43:F8:2F,-65,1598447907808
0,16,D0:F0:18:43:F8:49,-33,1598447908316
1,17,D0:F0:18:43:F8:2F,-67,1598447908320
0,18,D0:F0:18:43:F8:49,-33,1598447908824
1,19,D0:F0:18:43:F8:2F,-66,1598447908827
0,20,D0:F0:18:43:F8:49,-33,1598447909332
1,21,D0:F0:18:43:F8:2F,-67,1598447909335
0,22,D0:F0:18:43:F8:49,-33,1598447909840
1,23,D0:F0:18:43:F8:2F,-67,1598447909843
0,24,D0:F0:18:43:F8:49,-33,1598447910348
1,25,D0:F0:18:43:F8:2F,-65,1598447910350
0,26,D0:F0:18:43:F8:49,-33,1598447910856
1,27,D0:F0:18:43:F8:2F,-68,1598447910859
0,28,D0:F0:18:43:F8:49,-33,1598447911365
1,29,D0:F0:18:43:F8:2F,-66,1598447911367
0,30,D0:F0:18:43:F8:49,-33,1598447911873
1,31,D0:F0:18:43:F8:2F,-67,1598447911876
0,32,D0:F0:18:43:F8:49,-34,1598447912382
1,33,D0:F0:18:43:F8:2F,-67,1598447912385
0,34,D0:F0:18:43:F8:49,-33,1598447912891
1,35,D0:F0:18:43:F8:2F,-65,1598447912894
0,36,D0:F0:18:43:F8:49,-33,1598447913399
1,37,D0:F0:18:43:F8:2F,-67,1598447913402
0,38,D0:F0:18:43:F8:49,-33,1598447913907
0,39,D0:F0:18:43:F8:49,-33,1598447914416
1,40,D0:F0:18:43:F8:2F,-65,1598447914419
0,41,D0:F0:18:43:F8:49,-33,1598447914925
1,42,D0:F0:18:43:F8:2F,-67,1598447914928
0,43,D0:F0:18:43:F8:2F,-65,1598447915432
0,44,D0:F0:18:43:F8:49,-35,1598447915940
1,45,D0:F0:18:43:F8:2F,-68,1598447915943
0,46,D0:F0:18:43:F8:49,-34,1598447916448
1,47,D0:F0:18:43:F8:2F,-65,1598447916451
0,48,D0:F0:18:43:F8:49,-33,1598447916956
1,49,D0:F0:18:43:F8:2F,-67,1598447916959
0,50,D0:F0:18:43:F8:49,-33,1598447917465
