0,0,D0:F0:18:43:F8:2F,-69,1597401058973
1,1,D0:F0:18:43:F8:49,-29,1597401058977
0,2,D0:F0:18:43:F8:2F,-73,1597401059479
1,3,D0:F0:18:43:F8:49,-31,1597401059486
0,4,D0:F0:18:43:F8:2F,-73,1597401059984
1,5,D0:F0:18:43:F8:49,-29,1597401059991
0,6,D0:F0:18:43:F8:2F,-71,1597401060489
1,7,D0:F0:18:43:F8:49,-31,1597401060496
0,8,D0:F0:18:43:F8:2F,-82,1597401060995
1,9,D0:F0:18:43:F8:49,-31,1597401061002
0,10,D0:F0:18:43:F8:2F,-69,1597401061501
1,11,D0:F0:18:43:F8:49,-29,1597401061508
0,12,D0:F0:18:43:F8:2F,-71,1597401062006
1,13,D0:F0:18:43:F8:49,-31,1597401062013
0,14,D0:F0:18:43:F8:49,-29,1597401062510
0,15,D0:F0:18:43:F8:2F,-71,1597401063014
1,16,D0:F0:18:43:F8:49,-30,1597401063022
0,17,D0:F0:18:43:F8:2F,-71,1597401063515
1,18,D0:F0:18:43:F8:49,-31,1597401063518
0,19,D0:F0:18:43:F8:49,-30,1597401064022
0,20,D0:F0:18:43:F8:2F,-71,1597401064527
1,21,D0:F0:18:43:F8:49,-31,1597401064534
0,22,D0:F0:18:43:F8:2F,-69,1597401065033
1,23,D0:F0:18:43:F8:49,-31,1597401065040
0,24,D0:F0:18:43:F8:2F,-72,1597401065538
1,25,D0:F0:18:43:F8:49,-30,1597401065547
0,26,D0:F0:18:43:F8:2F,-74,1597401066043
1,27,D0:F0:18:43:F8:49,-29,1597401066050
0,28,D0:F0:18:43:F8:2F,-69,1597401066549
1,29,D0:F0:18:43:F8:49,-31,1597401066556
0,30,D0:F0:18:43:F8:2F,-71,1597401067055
1,31,D0:F0:18:43:F8:49,-31,1597401067063
0,32,D0:F0:18:43:F8:2F,-74,1597401067561
1,33,D0:F0:18:43:F8:49,-29,1597401067568
0,34,D0:F0:18:43:F8:2F,-71,1597401068068
1,35,D0:F0:18:43:F8:49,-31,1597401068075
0,36,D0:F0:18:43:F8:2F,-79,1597401068573
1,37,D0:F0:18:43:F8:49,-31,1597401068580
0,38,D0:F0:18:43:F8:2F,-71,1597401069079
1,39,D0:F0:18:43:F8:49,-29,1597401069086
0,40,D0:F0:18:43:F8:2F,-74,1597401069584
1,41,D0:F0:18:43:F8:49,-31,1597401069592
0,42,D0:F0:18:43:F8:49,-29,1597401070090
0,43,D0:F0:18:43:F8:2F,-70,1597401070596
0,44,D0:F0:18:43:F8:2F,-71,1597401071101
1,45,D0:F0:18:43:F8:49,-31,1597401071108
0,46,D0:F0:18:43:F8:2F,-71,1597401071605
1,47,D0:F0:18:43:F8:49,-30,1597401071612
0,48,D0:F0:18:43:F8:2F,-73,1597401072110
1,49,D0:F0:18:43:F8:49,-31,1597401072119
0,50,D0:F0:18:43:F8:2F,-70,1597401072615
1,51,D0:F0:18:43:F8:49,-31,1597401072623
0,52,D0:F0:18:43:F8:2F,-71,1597401073121
