0,0,D0:F0:18:43:F8:33,-72,1598424868356
1,1,D0:F0:18:43:F8:2F,-38,1598424868362
0,2,D0:F0:18:43:F8:33,-83,1598424869371
1,3,D0:F0:18:43:F8:2F,-54,1598424869376
0,4,D0:F0:18:43:F8:33,-71,1598424870392
1,5,D0:F0:18:43:F8:2F,-37,1598424870401
0,6,D0:F0:18:43:F8:33,-66,1598424870905
0,7,D0:F0:18:43:F8:33,-67,1598424871407
1,8,D0:F0:18:43:F8:2F,-36,1598424871409
0,9,D0:F0:18:43:F8:33,-66,1598424871913
1,10,D0:F0:18:43:F8:2F,-37,1598424871917
0,11,D0:F0:18:43:F8:33,-68,1598424872429
1,12,D0:F0:18:43:F8:2F,-36,1598424872439
0,13,D0:F0:18:43:F8:33,-71,1598424872943
1,14,D0:F0:18:43:F8:2F,-36,1598424872951
0,15,D0:F0:18:43:F8:2F,-34,1598424873457
0,16,D0:F0:18:43:F8:33,-67,1598424873965
0,17,D0:F0:18:43:F8:33,-66,1598424874986
1,18,D0:F0:18:43:F8:2F,-37,1598424874991
0,19,D0:F0:18:43:F8:33,-66,1598424875490
0,20,D0:F0:18:43:F8:33,-71,1598424875996
0,21,D0:F0:18:43:F8:33,-66,1598424876504
1,22,D0:F0:18:43:F8:2F,-35,1598424876507
0,23,D0:F0:18:43:F8:33,-71,1598424877021
1,24,D0:F0:18:43:F8:2F,-37,1598424877028
0,25,D0:F0:18:43:F8:33,-66,1598424877532
1,26,D0:F0:18:43:F8:2F,-37,1598424877540
0,27,D0:F0:18:43:F8:33,-66,1598424878043
1,28,D0:F0:18:43:F8:2F,-34,1598424878050
0,29,D0:F0:18:43:F8:33,-66,1598424878556
1,30,D0:F0:18:43:F8:2F,-37,1598424878564
0,31,D0:F0:18:43:F8:2F,-35,1598424879066
0,32,D0:F0:18:43:F8:33,-71,1598424879577
1,33,D0:F0:18:43:F8:2F,-35,1598424879585
0,34,D0:F0:18:43:F8:33,-66,1598424880090
1,35,D0:F0:18:43:F8:2F,-37,1598424880097
0,36,D0:F0:18:43:F8:33,-67,1598424880600
1,37,D0:F0:18:43:F8:2F,-34,1598424880608
0,38,D0:F0:18:43:F8:33,-71,1598424881113
1,39,D0:F0:18:43:F8:2F,-35,1598424881121
0,40,D0:F0:18:43:F8:33,-65,1598424881624
1,41,D0:F0:18:43:F8:2F,-37,1598424881631
0,42,D0:F0:18:43:F8:33,-71,1598424882135
0,43,D0:F0:18:43:F8:33,-66,1598424882646
0,44,D0:F0:18:43:F8:33,-67,1598424883157
1,45,D0:F0:18:43:F8:2F,-33,1598424883164
0,46,D0:F0:18:43:F8:33,-71,1598424883668
1,47,D0:F0:18:43:F8:2F,-35,1598424883673
0,48,D0:F0:18:43:F8:33,-66,1598424884182
1,49,D0:F0:18:43:F8:2F,-34,1598424884191
0,50,D0:F0:18:43:F8:33,-71,1598424884691
1,51,D0:F0:18:43:F8:2F,-35,1598424884699
0,52,D0:F0:18:43:F8:33,-66,1598424885203
1,53,D0:F0:18:43:F8:2F,-37,1598424885210
0,54,D0:F0:18:43:F8:33,-67,1598424885717
1,55,D0:F0:18:43:F8:2F,-33,1598424885726
0,56,D0:F0:18:43:F8:2F,-37,1598424886227
0,57,D0:F0:18:43:F8:33,-68,1598424886741
1,58,D0:F0:18:43:F8:2F,-34,1598424886749
0,59,D0:F0:18:43:F8:33,-71,1598424887252
1,60,D0:F0:18:43:F8:2F,-36,1598424887260
0,61,D0:F0:18:43:F8:33,-68,1598424887764
1,62,D0:F0:18:43:F8:2F,-37,1598424887772
0,63,D0:F0:18:43:F8:33,-67,1598424888275
1,64,D0:F0:18:43:F8:2F,-34,1598424888282
0,65,D0:F0:18:43:F8:33,-66,1598424888788
1,66,D0:F0:18:43:F8:2F,-37,1598424888797
0,67,D0:F0:18:43:F8:33,-68,1598424889300
0,68,D0:F0:18:43:F8:33,-71,1598424889809
1,69,D0:F0:18:43:F8:2F,-36,1598424889817
0,70,D0:F0:18:43:F8:33,-66,1598424890319
0,71,D0:F0:18:43:F8:33,-67,1598424890831
1,72,D0:F0:18:43:F8:2F,-35,1598424890838
0,73,D0:F0:18:43:F8:33,-65,1598424891342
1,74,D0:F0:18:43:F8:2F,-33,1598424891348
0,75,D0:F0:18:43:F8:33,-71,1598424892363
1,76,D0:F0:18:43:F8:2F,-36,1598424892371
0,77,D0:F0:18:43:F8:33,-66,1598424892874
0,78,D0:F0:18:43:F8:33,-66,1598424893386
1,79,D0:F0:18:43:F8:2F,-37,1598424893393
0,0,D0:F0:18:43:F8:33,-82,1598424900536
1,1,D0:F0:18:43:F8:2F,-47,1598424900544
0,2,D0:F0:18:43:F8:33,-74,1598424901050
1,3,D0:F0:18:43:F8:2F,-48,1598424901057
0,4,D0:F0:18:43:F8:33,-82,1598424901558
1,5,D0:F0:18:43:F8:2F,-48,1598424901565
0,6,D0:F0:18:43:F8:2F,-47,1598424902068
0,7,D0:F0:18:43:F8:2F,-48,1598424902578
0,8,D0:F0:18:43:F8:33,-78,1598424903088
1,9,D0:F0:18:43:F8:2F,-45,1598424903095
0,10,D0:F0:18:43:F8:33,-81,1598424903599
1,11,D0:F0:18:43:F8:2F,-46,1598424903606
0,12,D0:F0:18:43:F8:33,-78,1598424904110
0,13,D0:F0:18:43:F8:33,-72,1598424904621
0,14,D0:F0:18:43:F8:2F,-46,1598424905134
0,15,D0:F0:18:43:F8:33,-77,1598424905646
1,16,D0:F0:18:43:F8:2F,-49,1598424905653
0,17,D0:F0:18:43:F8:33,-72,1598424906159
1,18,D0:F0:18:43:F8:2F,-45,1598424906165
0,19,D0:F0:18:43:F8:33,-77,1598424906672
1,20,D0:F0:18:43:F8:2F,-48,1598424906679
0,21,D0:F0:18:43:F8:2F,-49,1598424907182
0,22,D0:F0:18:43:F8:33,-72,1598424907696
1,23,D0:F0:18:43:F8:2F,-45,1598424907704
0,24,D0:F0:18:43:F8:2F,-48,1598424908204
0,25,D0:F0:18:43:F8:33,-77,1598424908718
1,26,D0:F0:18:43:F8:2F,-45,1598424908721
0,27,D0:F0:18:43:F8:33,-79,1598424909226
1,28,D0:F0:18:43:F8:2F,-47,1598424909232
0,29,D0:F0:18:43:F8:33,-79,1598424909736
1,30,D0:F0:18:43:F8:2F,-48,1598424909742
0,31,D0:F0:18:43:F8:33,-77,1598424910244
1,32,D0:F0:18:43:F8:2F,-46,1598424910251
0,33,D0:F0:18:43:F8:33,-80,1598424911261
1,34,D0:F0:18:43:F8:2F,-48,1598424911268
0,35,D0:F0:18:43:F8:33,-77,1598424911772
1,36,D0:F0:18:43:F8:2F,-45,1598424911778
0,37,D0:F0:18:43:F8:33,-72,1598424912281
1,38,D0:F0:18:43:F8:2F,-46,1598424912287
0,39,D0:F0:18:43:F8:33,-77,1598424912785
1,40,D0:F0:18:43:F8:2F,-49,1598424912789
0,41,D0:F0:18:43:F8:2F,-45,1598424913295
0,42,D0:F0:18:43:F8:33,-72,1598424913805
1,43,D0:F0:18:43:F8:2F,-45,1598424913812
0,44,D0:F0:18:43:F8:2F,-49,1598424914313
0,45,D0:F0:18:43:F8:33,-72,1598424914823
1,46,D0:F0:18:43:F8:2F,-45,1598424914829
0,47,D0:F0:18:43:F8:2F,-45,1598424915333
0,48,D0:F0:18:43:F8:33,-72,1598424915843
1,49,D0:F0:18:43:F8:2F,-46,1598424915849
0,50,D0:F0:18:43:F8:33,-72,1598424916352
1,51,D0:F0:18:43:F8:2F,-46,1598424916359
0,52,D0:F0:18:43:F8:33,-81,1598424916853
1,53,D0:F0:18:43:F8:2F,-45,1598424916857
0,54,D0:F0:18:43:F8:33,-71,1598424917363
0,55,D0:F0:18:43:F8:2F,-49,1598424917871
0,56,D0:F0:18:43:F8:33,-71,1598424918379
1,57,D0:F0:18:43:F8:2F,-45,1598424918385
0,58,D0:F0:18:43:F8:33,-80,1598424919396
0,59,D0:F0:18:43:F8:33,-77,1598424919905
0,60,D0:F0:18:43:F8:33,-77,1598424920417
0,61,D0:F0:18:43:F8:33,-77,1598424920926
0,62,D0:F0:18:43:F8:33,-78,1598424921434
1,63,D0:F0:18:43:F8:2F,-48,1598424921441
0,64,D0:F0:18:43:F8:33,-80,1598424921943
1,65,D0:F0:18:43:F8:2F,-45,1598424921949
0,66,D0:F0:18:43:F8:2F,-46,1598424922451
0,67,D0:F0:18:43:F8:33,-71,1598424922959
0,68,D0:F0:18:43:F8:33,-78,1598424923467
1,69,D0:F0:18:43:F8:2F,-46,1598424923474
0,70,D0:F0:18:43:F8:33,-71,1598424923971
1,71,D0:F0:18:43:F8:2F,-48,1598424923974
0,72,D0:F0:18:43:F8:33,-80,1598424924482
1,73,D0:F0:18:43:F8:2F,-45,1598424924488
0,74,D0:F0:18:43:F8:33,-78,1598424924991
1,75,D0:F0:18:43:F8:2F,-46,1598424924997
0,76,D0:F0:18:43:F8:2F,-49,1598424925500
0,77,D0:F0:18:43:F8:33,-77,1598424926009
1,78,D0:F0:18:43:F8:2F,-46,1598424926015
0,79,D0:F0:18:43:F8:33,-72,1598424926518
0,0,D0:F0:18:43:F8:33,-71,1598424937199
1,1,D0:F0:18:43:F8:2F,-60,1598424937209
0,2,D0:F0:18:43:F8:2F,-65,1598424937708
0,3,D0:F0:18:43:F8:33,-73,1598424938216
1,4,D0:F0:18:43:F8:2F,-63,1598424938220
0,5,D0:F0:18:43:F8:33,-72,1598424938726
1,6,D0:F0:18:43:F8:2F,-65,1598424938732
0,7,D0:F0:18:43:F8:2F,-60,1598424939235
0,8,D0:F0:18:43:F8:33,-73,1598424939747
1,9,D0:F0:18:43:F8:2F,-63,1598424939752
0,10,D0:F0:18:43:F8:33,-72,1598424940254
1,11,D0:F0:18:43:F8:2F,-60,1598424940260
0,12,D0:F0:18:43:F8:2F,-65,1598424940763
0,13,D0:F0:18:43:F8:33,-73,1598424941271
0,14,D0:F0:18:43:F8:33,-73,1598424941780
1,15,D0:F0:18:43:F8:2F,-64,1598424941786
0,16,D0:F0:18:43:F8:33,-74,1598424942291
1,17,D0:F0:18:43:F8:2F,-60,1598424942297
0,18,D0:F0:18:43:F8:33,-72,1598424942799
1,19,D0:F0:18:43:F8:2F,-65,1598424942806
0,20,D0:F0:18:43:F8:33,-72,1598424943307
1,21,D0:F0:18:43:F8:2F,-63,1598424943314
0,22,D0:F0:18:43:F8:33,-75,1598424943816
1,23,D0:F0:18:43:F8:2F,-60,1598424943824
0,24,D0:F0:18:43:F8:33,-75,1598424944325
1,25,D0:F0:18:43:F8:2F,-60,1598424944332
0,26,D0:F0:18:43:F8:2F,-64,1598424944835
0,27,D0:F0:18:43:F8:2F,-60,1598424945340
0,28,D0:F0:18:43:F8:33,-72,1598424945849
0,29,D0:F0:18:43:F8:2F,-64,1598424946352
0,30,D0:F0:18:43:F8:33,-73,1598424946861
1,31,D0:F0:18:43:F8:2F,-60,1598424946870
0,32,D0:F0:18:43:F8:2F,-64,1598424947370
0,33,D0:F0:18:43:F8:33,-74,1598424947878
1,34,D0:F0:18:43:F8:2F,-63,1598424947884
0,35,D0:F0:18:43:F8:33,-73,1598424948388
1,36,D0:F0:18:43:F8:2F,-61,1598424948397
0,37,D0:F0:18:43:F8:33,-74,1598424948896
1,38,D0:F0:18:43:F8:2F,-64,1598424948901
0,39,D0:F0:18:43:F8:33,-73,1598424949399
0,40,D0:F0:18:43:F8:2F,-65,1598424949907
0,41,D0:F0:18:43:F8:33,-73,1598424950415
1,42,D0:F0:18:43:F8:2F,-64,1598424950420
0,43,D0:F0:18:43:F8:33,-73,1598424950926
1,44,D0:F0:18:43:F8:2F,-61,1598424950934
0,45,D0:F0:18:43:F8:33,-75,1598424951435
1,46,D0:F0:18:43:F8:2F,-65,1598424951441
0,47,D0:F0:18:43:F8:33,-72,1598424951945
1,48,D0:F0:18:43:F8:2F,-61,1598424951950
0,49,D0:F0:18:43:F8:33,-72,1598424952452
1,50,D0:F0:18:43:F8:2F,-60,1598424952457
0,51,D0:F0:18:43:F8:33,-74,1598424952959
0,52,D0:F0:18:43:F8:33,-72,1598424953472
1,53,D0:F0:18:43:F8:2F,-64,1598424953479
0,54,D0:F0:18:43:F8:33,-74,1598424953980
1,55,D0:F0:18:43:F8:2F,-63,1598424953986
0,56,D0:F0:18:43:F8:2F,-60,1598424954486
0,57,D0:F0:18:43:F8:33,-73,1598424954995
1,58,D0:F0:18:43:F8:2F,-64,1598424955000
0,59,D0:F0:18:43:F8:33,-74,1598424955503
1,60,D0:F0:18:43:F8:2F,-60,1598424955508
0,61,D0:F0:18:43:F8:33,-73,1598424956013
1,62,D0:F0:18:43:F8:2F,-60,1598424956018
0,63,D0:F0:18:43:F8:2F,-63,1598424956523
0,64,D0:F0:18:43:F8:33,-74,1598424957030
1,65,D0:F0:18:43:F8:2F,-60,1598424957036
0,66,D0:F0:18:43:F8:33,-73,1598424957537
1,67,D0:F0:18:43:F8:2F,-64,1598424957543
0,68,D0:F0:18:43:F8:2F,-63,1598424958044
0,69,D0:F0:18:43:F8:33,-74,1598424958552
1,70,D0:F0:18:43:F8:2F,-63,1598424958558
0,71,D0:F0:18:43:F8:2F,-60,1598424959059
0,72,D0:F0:18:43:F8:33,-74,1598424959569
1,73,D0:F0:18:43:F8:2F,-63,1598424959574
0,74,D0:F0:18:43:F8:33,-74,1598424960078
0,75,D0:F0:18:43:F8:33,-73,1598424960588
1,76,D0:F0:18:43:F8:2F,-63,1598424960595
0,77,D0:F0:18:43:F8:33,-72,1598424961095
1,78,D0:F0:18:43:F8:2F,-60,1598424961101
0,79,D0:F0:18:43:F8:33,-74,1598424961602
0,0,D0:F0:18:43:F8:2F,-58,1598424968718
0,1,D0:F0:18:43:F8:2F,-57,1598424969224
0,2,D0:F0:18:43:F8:33,-76,1598424969732
0,3,D0:F0:18:43:F8:33,-78,1598424970746
1,4,D0:F0:18:43:F8:2F,-58,1598424970752
0,5,D0:F0:18:43:F8:33,-78,1598424971253
1,6,D0:F0:18:43:F8:2F,-58,1598424971257
0,7,D0:F0:18:43:F8:2F,-57,1598424971760
0,8,D0:F0:18:43:F8:33,-77,1598424972268
1,9,D0:F0:18:43:F8:2F,-58,1598424972273
0,10,D0:F0:18:43:F8:2F,-52,1598424972776
0,11,D0:F0:18:43:F8:2F,-57,1598424973285
0,12,D0:F0:18:43:F8:2F,-57,1598424973792
0,13,D0:F0:18:43:F8:2F,-58,1598424974299
0,14,D0:F0:18:43:F8:2F,-57,1598424974807
0,15,D0:F0:18:43:F8:33,-78,1598424975315
1,16,D0:F0:18:43:F8:2F,-58,1598424975319
0,17,D0:F0:18:43:F8:2F,-52,1598424975826
0,18,D0:F0:18:43:F8:2F,-57,1598424976336
0,19,D0:F0:18:43:F8:2F,-58,1598424976842
0,20,D0:F0:18:43:F8:33,-79,1598424977352
1,21,D0:F0:18:43:F8:2F,-52,1598424977357
0,22,D0:F0:18:43:F8:33,-80,1598424977857
1,23,D0:F0:18:43:F8:2F,-57,1598424977861
0,24,D0:F0:18:43:F8:2F,-54,1598424978363
