0,0,0,D0:F0:18:43:F8:33,-75,1.59842E+12
1,1,0,D0:F0:18:43:F8:2F,-30,1.59842E+12
0,2,0,D0:F0:18:43:F8:33,-78,1.59842E+12
1,3,0,D0:F0:18:43:F8:2F,-30,1.59842E+12
0,4,0,D0:F0:18:43:F8:33,-70,1.59842E+12
1,5,0,D0:F0:18:43:F8:2F,-30,1.59842E+12
0,6,0,D0:F0:18:43:F8:33,-69,1.59842E+12
1,7,0,D0:F0:18:43:F8:2F,-29,1.59842E+12
0,8,0,D0:F0:18:43:F8:33,-73,1.59842E+12
1,9,0,D0:F0:18:43:F8:2F,-29,1.59842E+12
0,10,0,D0:F0:18:43:F8:33,-71,1.59842E+12
1,11,0,D0:F0:18:43:F8:2F,-30,1.59842E+12
0,12,0,D0:F0:18:43:F8:33,-72,1.59842E+12
0,13,0,D0:F0:18:43:F8:33,-69,1.59842E+12
1,14,0,D0:F0:18:43:F8:2F,-29,1.59842E+12
0,15,0,D0:F0:18:43:F8:33,-68,1.59842E+12
1,16,0,D0:F0:18:43:F8:2F,-30,1.59842E+12
0,17,0,D0:F0:18:43:F8:33,-71,1.59842E+12
1,18,0,D0:F0:18:43:F8:2F,-29,1.59842E+12
0,19,0,D0:F0:18:43:F8:2F,-30,1.59842E+12
0,20,0,D0:F0:18:43:F8:33,-71,1.59842E+12
0,21,0,D0:F0:18:43:F8:33,-73,1.59842E+12
1,22,0,D0:F0:18:43:F8:2F,-30,1.59842E+12
0,23,0,D0:F0:18:43:F8:2F,-29,1.59842E+12
0,24,0,D0:F0:18:43:F8:33,-68,1.59842E+12
1,25,0,D0:F0:18:43:F8:2F,-31,1.59842E+12
0,26,0,D0:F0:18:43:F8:33,-72,1.59842E+12
1,27,0,D0:F0:18:43:F8:2F,-30,1.59842E+12
0,28,0,D0:F0:18:43:F8:33,-69,1.59842E+12
0,29,0,D0:F0:18:43:F8:33,-71,1.59842E+12
1,30,0,D0:F0:18:43:F8:2F,-30,1.59842E+12
0,31,0,D0:F0:18:43:F8:33,-73,1.59842E+12
1,32,0,D0:F0:18:43:F8:2F,-31,1.59842E+12
0,33,0,D0:F0:18:43:F8:33,-71,1.59842E+12
1,34,0,D0:F0:18:43:F8:2F,-30,1.59842E+12
0,35,0,D0:F0:18:43:F8:33,-72,1.59842E+12
0,36,0,D0:F0:18:43:F8:33,-73,1.59842E+12
1,37,0,D0:F0:18:43:F8:2F,-31,1.59842E+12
0,38,0,D0:F0:18:43:F8:2F,-31,1.59842E+12
0,39,0,D0:F0:18:43:F8:33,-69,1.59842E+12
1,40,0,D0:F0:18:43:F8:2F,-29,1.59842E+12
0,41,0,D0:F0:18:43:F8:33,-71,1.59842E+12
1,42,0,D0:F0:18:43:F8:2F,-31,1.59842E+12
0,43,0,D0:F0:18:43:F8:2F,-34,1.59842E+12
