0,0,D0:F0:18:43:F8:2F,-73,1598604993501
1,1,D0:F0:18:43:F8:49,-38,1598604993504
0,2,D0:F0:18:43:F8:2F,-73,1598604994010
1,3,D0:F0:18:43:F8:49,-36,1598604994017
0,4,D0:F0:18:43:F8:2F,-72,1598604994518
1,5,D0:F0:18:43:F8:49,-36,1598604994526
0,6,D0:F0:18:43:F8:2F,-77,1598604995026
1,7,D0:F0:18:43:F8:49,-36,1598604995033
0,8,D0:F0:18:43:F8:33,-83,1598604995535
1,9,D0:F0:18:43:F8:2F,-86,1598604995543
2,10,D0:F0:18:43:F8:49,-36,1598604995547
0,11,D0:F0:18:43:F8:33,-83,1598604996044
1,12,D0:F0:18:43:F8:2F,-71,1598604996051
2,13,D0:F0:18:43:F8:49,-36,1598604996055
0,14,D0:F0:18:43:F8:33,-79,1598604996553
1,15,D0:F0:18:43:F8:2F,-88,1598604996560
2,16,D0:F0:18:43:F8:49,-36,1598604996564
0,17,D0:F0:18:43:F8:33,-80,1598604997054
1,18,D0:F0:18:43:F8:49,-36,1598604997057
0,19,D0:F0:18:43:F8:2F,-70,1598604997564
1,20,D0:F0:18:43:F8:49,-36,1598604997572
0,21,D0:F0:18:43:F8:33,-82,1598604998073
1,22,D0:F0:18:43:F8:49,-36,1598604998080
0,23,D0:F0:18:43:F8:33,-81,1598604998583
1,24,D0:F0:18:43:F8:2F,-70,1598604998590
2,25,D0:F0:18:43:F8:49,-36,1598604998594
0,26,D0:F0:18:43:F8:2F,-70,1598604999091
1,27,D0:F0:18:43:F8:49,-36,1598604999098
0,28,D0:F0:18:43:F8:33,-83,1598604999600
1,29,D0:F0:18:43:F8:49,-36,1598604999607
0,30,D0:F0:18:43:F8:2F,-71,1598605000109
1,31,D0:F0:18:43:F8:49,-36,1598605000116
0,32,D0:F0:18:43:F8:33,-80,1598605000612
1,33,D0:F0:18:43:F8:2F,-70,1598605000616
2,34,D0:F0:18:43:F8:49,-36,1598605000618
0,35,D0:F0:18:43:F8:33,-80,1598605001123
1,36,D0:F0:18:43:F8:2F,-71,1598605001130
2,37,D0:F0:18:43:F8:49,-38,1598605001134
0,38,D0:F0:18:43:F8:49,-36,1598605001631
0,39,D0:F0:18:43:F8:33,-83,1598605002140
1,40,D0:F0:18:43:F8:2F,-71,1598605002147
2,41,D0:F0:18:43:F8:49,-36,1598605002152
0,42,D0:F0:18:43:F8:2F,-71,1598605002648
1,43,D0:F0:18:43:F8:49,-36,1598605002657
0,44,D0:F0:18:43:F8:33,-82,1598605003159
1,45,D0:F0:18:43:F8:2F,-70,1598605003166
2,46,D0:F0:18:43:F8:49,-36,1598605003170
0,47,D0:F0:18:43:F8:33,-83,1598605003667
1,48,D0:F0:18:43:F8:2F,-70,1598605003676
0,49,D0:F0:18:43:F8:33,-83,1598605004175
1,50,D0:F0:18:43:F8:2F,-70,1598605004184
