0,0,0,D0:F0:18:43:F8:33,-98,1599805260335
0,1,1,D0:F0:18:43:F8:2F,-99,1599805260345
0,0,2,D0:F0:18:43:F8:49,-99,1599805260850
0,0,3,D0:F0:18:43:F8:49,-102,1599805261881
0,0,4,D0:F0:18:43:F8:33,-96,1599805262391
0,1,5,D0:F0:18:43:F8:2F,-96,1599805262403
0,2,6,D0:F0:18:43:F8:49,-101,1599805262410
0,0,7,D0:F0:18:43:F8:33,-99,1599805262903
0,1,8,D0:F0:18:43:F8:49,-99,1599805262915
0,0,9,D0:F0:18:43:F8:2F,-98,1599805263417
0,1,10,D0:F0:18:43:F8:49,-101,1599805263421
0,0,11,D0:F0:18:43:F8:33,-97,1599805263930
0,1,12,D0:F0:18:43:F8:2F,-97,1599805263942
0,0,13,D0:F0:18:43:F8:33,-99,1599805264444
0,1,14,D0:F0:18:43:F8:2F,-99,1599805264455
0,2,15,D0:F0:18:43:F8:49,-100,1599805264462
0,0,16,D0:F0:18:43:F8:2F,-99,1599805264951
0,1,17,D0:F0:18:43:F8:49,-100,1599805264957
0,0,18,D0:F0:18:43:F8:33,-99,1599805265466
0,1,19,D0:F0:18:43:F8:2F,-97,1599805265479
0,2,20,D0:F0:18:43:F8:49,-99,1599805265486
0,0,21,D0:F0:18:43:F8:33,-100,1599805265978
0,1,22,D0:F0:18:43:F8:2F,-99,1599805265987
0,0,23,D0:F0:18:43:F8:33,-97,1599805266490
0,1,24,D0:F0:18:43:F8:49,-100,1599805266501
0,0,25,D0:F0:18:43:F8:33,-99,1599805267002
0,1,26,D0:F0:18:43:F8:2F,-97,1599805267015
0,0,27,D0:F0:18:43:F8:33,-101,1599805267517
0,1,28,D0:F0:18:43:F8:2F,-99,1599805267529
0,2,29,D0:F0:18:43:F8:49,-99,1599805267536
0,0,30,D0:F0:18:43:F8:33,-99,1599805268021
0,1,31,D0:F0:18:43:F8:2F,-99,1599805268026
0,2,32,D0:F0:18:43:F8:49,-100,1599805268029
0,0,33,D0:F0:18:43:F8:49,-100,1599805268535
0,0,34,D0:F0:18:43:F8:33,-97,1599805269048
0,1,35,D0:F0:18:43:F8:2F,-96,1599805269059
0,2,36,D0:F0:18:43:F8:49,-99,1599805269065
0,0,37,D0:F0:18:43:F8:33,-98,1599805269562
0,1,38,D0:F0:18:43:F8:49,-99,1599805269572
0,0,39,D0:F0:18:43:F8:33,-101,1599805270073
0,1,40,D0:F0:18:43:F8:49,-99,1599805270081
0,0,41,D0:F0:18:43:F8:33,-99,1599805270588
0,1,42,D0:F0:18:43:F8:2F,-96,1599805270600
0,2,43,D0:F0:18:43:F8:49,-99,1599805270609
0,0,44,D0:F0:18:43:F8:49,-99,1599805271098
0,0,45,D0:F0:18:43:F8:33,-97,1599805271611
0,1,46,D0:F0:18:43:F8:2F,-97,1599805271623
0,2,47,D0:F0:18:43:F8:49,-99,1599805271632
0,0,48,D0:F0:18:43:F8:33,-99,1599805272125
0,1,49,D0:F0:18:43:F8:2F,-99,1599805272137
0,2,50,D0:F0:18:43:F8:49,-100,1599805272146
0,0,51,D0:F0:18:43:F8:33,-98,1599805272637
0,1,52,D0:F0:18:43:F8:49,-99,1599805272648
0,0,53,D0:F0:18:43:F8:33,-99,1599805273152
0,1,54,D0:F0:18:43:F8:2F,-99,1599805273165
0,2,55,D0:F0:18:43:F8:49,-98,1599805273172
0,0,56,D0:F0:18:43:F8:33,-99,1599805273665
0,1,57,D0:F0:18:43:F8:2F,-100,1599805273676
0,2,58,D0:F0:18:43:F8:49,-99,1599805273683
0,0,59,D0:F0:18:43:F8:33,-97,1599805274181
0,1,60,D0:F0:18:43:F8:2F,-97,1599805274192
0,0,61,D0:F0:18:43:F8:2F,-98,1599805274692
0,1,62,D0:F0:18:43:F8:49,-100,1599805274705
0,0,63,D0:F0:18:43:F8:33,-98,1599805275206
0,1,64,D0:F0:18:43:F8:2F,-97,1599805275217
0,2,65,D0:F0:18:43:F8:49,-100,1599805275224
0,0,66,D0:F0:18:43:F8:33,-97,1599805275721
0,1,67,D0:F0:18:43:F8:2F,-99,1599805275734
0,2,68,D0:F0:18:43:F8:49,-99,1599805275740
0,0,69,D0:F0:18:43:F8:33,-99,1599805276231
0,1,70,D0:F0:18:43:F8:2F,-99,1599805276242
0,2,71,D0:F0:18:43:F8:49,-99,1599805276248
0,0,72,D0:F0:18:43:F8:33,-99,1599805276747
0,1,73,D0:F0:18:43:F8:2F,-97,1599805276758
0,0,74,D0:F0:18:43:F8:2F,-99,1599805277256
0,1,75,D0:F0:18:43:F8:49,-100,1599805277266
0,0,76,D0:F0:18:43:F8:33,-97,1599805277769
0,1,77,D0:F0:18:43:F8:2F,-99,1599805277779
0,2,78,D0:F0:18:43:F8:49,-99,1599805277786
0,0,79,D0:F0:18:43:F8:33,-99,1599805278282
0,1,80,D0:F0:18:43:F8:2F,-97,1599805278292
0,2,81,D0:F0:18:43:F8:49,-99,1599805278300
0,0,82,D0:F0:18:43:F8:49,-99,1599805278792
0,0,83,D0:F0:18:43:F8:33,-97,1599805279305
0,1,84,D0:F0:18:43:F8:2F,-97,1599805279318
0,0,85,D0:F0:18:43:F8:33,-99,1599805279813
0,0,86,D0:F0:18:43:F8:2F,-97,1599805280328
0,0,87,D0:F0:18:43:F8:33,-97,1599805280847
0,1,88,D0:F0:18:43:F8:2F,-98,1599805280857
0,2,89,D0:F0:18:43:F8:49,-99,1599805280865
0,0,90,D0:F0:18:43:F8:33,-97,1599805281868
0,1,91,D0:F0:18:43:F8:49,-100,1599805281881
0,0,92,D0:F0:18:43:F8:33,-99,1599805282385
0,1,93,D0:F0:18:43:F8:2F,-99,1599805282397
0,2,94,D0:F0:18:43:F8:49,-99,1599805282403
0,0,95,D0:F0:18:43:F8:49,-100,1599805282894
0,0,96,D0:F0:18:43:F8:33,-99,1599805283398
0,1,97,D0:F0:18:43:F8:49,-98,1599805283403
0,0,98,D0:F0:18:43:F8:2F,-98,1599805283911
0,1,99,D0:F0:18:43:F8:49,-99,1599805283921
0,0,100,D0:F0:18:43:F8:33,-96,1599805284420
0,1,101,D0:F0:18:43:F8:49,-100,1599805284430
0,0,102,D0:F0:18:43:F8:33,-99,1599805284933
