0,0,0,D0:F0:18:43:F8:33,-85,1599479085708
0,1,1,D0:F0:18:43:F8:2F,-79,1599479085718
0,2,2,D0:F0:18:43:F8:49,-86,1599479085723
0,0,3,D0:F0:18:43:F8:33,-84,1599479086231
0,1,4,D0:F0:18:43:F8:2F,-86,1599479086241
0,2,5,D0:F0:18:43:F8:49,-89,1599479086246
0,0,6,D0:F0:18:43:F8:2F,-77,1599479086748
0,1,7,D0:F0:18:43:F8:49,-86,1599479086756
0,0,8,D0:F0:18:43:F8:33,-83,1599479087263
0,0,9,D0:F0:18:43:F8:33,-82,1599479087790
0,1,10,D0:F0:18:43:F8:2F,-85,1599479087798
0,2,11,D0:F0:18:43:F8:49,-89,1599479087802
0,0,12,D0:F0:18:43:F8:2F,-77,1599479088306
0,0,13,D0:F0:18:43:F8:33,-83,1599479088817
0,1,14,D0:F0:18:43:F8:49,-86,1599479088824
0,0,15,D0:F0:18:43:F8:2F,-79,1599479089331
0,1,16,D0:F0:18:43:F8:49,-86,1599479089338
0,0,17,D0:F0:18:43:F8:33,-84,1599479089844
0,1,18,D0:F0:18:43:F8:2F,-86,1599479089852
0,0,19,D0:F0:18:43:F8:2F,-76,1599479090356
0,0,20,D0:F0:18:43:F8:2F,-84,1599479090867
0,0,21,D0:F0:18:43:F8:2F,-88,1599479091379
0,0,22,D0:F0:18:43:F8:33,-86,1599479091892
0,1,23,D0:F0:18:43:F8:2F,-76,1599479091899
0,2,24,D0:F0:18:43:F8:49,-86,1599479091904
0,0,25,D0:F0:18:43:F8:2F,-86,1599479092405
0,0,26,D0:F0:18:43:F8:33,-85,1599479092918
0,1,27,D0:F0:18:43:F8:2F,-86,1599479092926
0,2,28,D0:F0:18:43:F8:49,-85,1599479092931
0,0,29,D0:F0:18:43:F8:2F,-86,1599479093429
0,0,30,D0:F0:18:43:F8:33,-85,1599479093943
0,1,31,D0:F0:18:43:F8:2F,-77,1599479093951
0,0,32,D0:F0:18:43:F8:2F,-86,1599479094456
0,1,33,D0:F0:18:43:F8:49,-85,1599479094464
0,0,34,D0:F0:18:43:F8:2F,-76,1599479094969
0,1,35,D0:F0:18:43:F8:49,-89,1599479094977
0,0,36,D0:F0:18:43:F8:2F,-77,1599479095483
0,1,37,D0:F0:18:43:F8:49,-86,1599479095491
0,0,38,D0:F0:18:43:F8:2F,-86,1599479095999
0,0,39,D0:F0:18:43:F8:2F,-77,1599479096516
0,0,40,D0:F0:18:43:F8:33,-83,1599479097029
0,1,41,D0:F0:18:43:F8:2F,-83,1599479097036
0,0,42,D0:F0:18:43:F8:2F,-77,1599479097540
0,0,43,D0:F0:18:43:F8:33,-83,1599479098052
0,1,44,D0:F0:18:43:F8:2F,-77,1599479098056
0,0,45,D0:F0:18:43:F8:2F,-88,1599479098566
0,0,46,D0:F0:18:43:F8:2F,-87,1599479099067
0,1,47,D0:F0:18:43:F8:49,-87,1599479099070
0,0,48,D0:F0:18:43:F8:33,-81,1599479099582
0,1,49,D0:F0:18:43:F8:2F,-82,1599479099592
0,0,50,D0:F0:18:43:F8:2F,-79,1599479100085
0,1,51,D0:F0:18:43:F8:49,-85,1599479100089
0,0,52,D0:F0:18:43:F8:33,-83,1599479100601
0,1,53,D0:F0:18:43:F8:49,-86,1599479100608
0,0,54,D0:F0:18:43:F8:2F,-78,1599479101112
0,0,55,D0:F0:18:43:F8:2F,-86,1599479101624
0,1,56,D0:F0:18:43:F8:49,-87,1599479101631
0,0,57,D0:F0:18:43:F8:33,-82,1599479102135
0,1,58,D0:F0:18:43:F8:2F,-84,1599479102142
0,2,59,D0:F0:18:43:F8:49,-87,1599479102146
0,0,60,D0:F0:18:43:F8:2F,-78,1599479102646
0,0,61,D0:F0:18:43:F8:49,-89,1599479103156
0,0,62,D0:F0:18:43:F8:33,-83,1599479103669
0,0,63,D0:F0:18:43:F8:33,-83,1599479104695
0,1,64,D0:F0:18:43:F8:2F,-78,1599479104706
0,0,65,D0:F0:18:43:F8:49,-88,1599479105204
0,0,66,D0:F0:18:43:F8:2F,-86,1599479105717
0,1,67,D0:F0:18:43:F8:49,-88,1599479105724
0,0,68,D0:F0:18:43:F8:33,-83,1599479106227
0,1,69,D0:F0:18:43:F8:2F,-78,1599479106234
0,0,70,D0:F0:18:43:F8:33,-83,1599479107249
0,1,71,D0:F0:18:43:F8:2F,-86,1599479107259
0,0,72,D0:F0:18:43:F8:2F,-78,1599479107765
0,1,73,D0:F0:18:43:F8:49,-88,1599479107772
0,0,74,D0:F0:18:43:F8:2F,-86,1599479108276
0,1,75,D0:F0:18:43:F8:49,-88,1599479108283
0,0,76,D0:F0:18:43:F8:33,-83,1599479108789
0,1,77,D0:F0:18:43:F8:2F,-77,1599479108797
0,0,78,D0:F0:18:43:F8:33,-83,1599479109299
0,1,79,D0:F0:18:43:F8:49,-88,1599479109306
0,0,80,D0:F0:18:43:F8:2F,-86,1599479109815
0,0,81,D0:F0:18:43:F8:2F,-80,1599479110325
0,1,82,D0:F0:18:43:F8:49,-87,1599479110333
0,0,83,D0:F0:18:43:F8:33,-81,1599479110837
0,0,84,D0:F0:18:43:F8:2F,-86,1599479111345
0,0,85,D0:F0:18:43:F8:2F,-84,1599479111857
0,1,86,D0:F0:18:43:F8:49,-86,1599479111864
0,0,87,D0:F0:18:43:F8:33,-83,1599479112366
0,0,88,D0:F0:18:43:F8:2F,-82,1599479112878
0,1,89,D0:F0:18:43:F8:49,-87,1599479112886
0,0,90,D0:F0:18:43:F8:33,-82,1599479113389
0,1,91,D0:F0:18:43:F8:2F,-89,1599479113398
0,2,92,D0:F0:18:43:F8:49,-86,1599479113402
