0,0,D0:F0:18:43:F8:49,-36,1.59732E+12
1,0,D0:F0:18:43:F8:49,-36,1.59732E+12
2,0,D0:F0:18:43:F8:49,-36,1.59732E+12
3,0,D0:F0:18:43:F8:49,-36,1.59732E+12
4,0,D0:F0:18:43:F8:49,-36,1.59732E+12
5,0,D0:F0:18:43:F8:49,-36,1.59732E+12
6,0,D0:F0:18:43:F8:49,-35,1.59732E+12
7,0,D0:F0:18:43:F8:49,-36,1.59732E+12
8,0,D0:F0:18:43:F8:49,-36,1.59732E+12
9,0,D0:F0:18:43:F8:49,-36,1.59732E+12
10,0,D0:F0:18:43:F8:49,-36,1.59732E+12
11,0,D0:F0:18:43:F8:49,-36,1.59732E+12
12,0,D0:F0:18:43:F8:49,-36,1.59732E+12
13,0,D0:F0:18:43:F8:49,-36,1.59732E+12
14,0,D0:F0:18:43:F8:49,-36,1.59732E+12
15,0,D0:F0:18:43:F8:49,-36,1.59732E+12
16,0,D0:F0:18:43:F8:49,-36,1.59732E+12
17,0,D0:F0:18:43:F8:49,-36,1.59732E+12
18,0,D0:F0:18:43:F8:49,-36,1.59732E+12
19,0,D0:F0:18:43:F8:49,-36,1.59732E+12
0,30,D0:F0:18:43:F8:49,-52,1.59732E+12
1,30,D0:F0:18:43:F8:49,-66,1.59732E+12
2,30,D0:F0:18:43:F8:49,-62,1.59732E+12
3,30,D0:F0:18:43:F8:49,-56,1.59732E+12
4,30,D0:F0:18:43:F8:49,-52,1.59732E+12
5,30,D0:F0:18:43:F8:49,-52,1.59732E+12
6,30,D0:F0:18:43:F8:49,-51,1.59732E+12
7,30,D0:F0:18:43:F8:49,-62,1.59732E+12
8,30,D0:F0:18:43:F8:49,-57,1.59732E+12
9,30,D0:F0:18:43:F8:49,-52,1.59732E+12
10,30,D0:F0:18:43:F8:49,-57,1.59732E+12
11,30,D0:F0:18:43:F8:49,-57,1.59732E+12
12,30,D0:F0:18:43:F8:49,-57,1.59732E+12
13,30,D0:F0:18:43:F8:49,-61,1.59732E+12
14,30,D0:F0:18:43:F8:49,-57,1.59732E+12
15,30,D0:F0:18:43:F8:49,-52,1.59732E+12
16,30,D0:F0:18:43:F8:49,-57,1.59732E+12
17,30,D0:F0:18:43:F8:49,-51,1.59732E+12
18,30,D0:F0:18:43:F8:49,-56,1.59732E+12
19,30,D0:F0:18:43:F8:49,-56,1.59732E+12
0,60,D0:F0:18:43:F8:49,-77,1.59732E+12
1,60,D0:F0:18:43:F8:49,-70,1.59732E+12
2,60,D0:F0:18:43:F8:49,-61,1.59732E+12
3,60,D0:F0:18:43:F8:49,-71,1.59732E+12
4,60,D0:F0:18:43:F8:49,-80,1.59732E+12
5,60,D0:F0:18:43:F8:49,-69,1.59732E+12
6,60,D0:F0:18:43:F8:49,-63,1.59732E+12
7,60,D0:F0:18:43:F8:49,-63,1.59732E+12
8,60,D0:F0:18:43:F8:49,-63,1.59732E+12
9,60,D0:F0:18:43:F8:49,-63,1.59732E+12
10,60,D0:F0:18:43:F8:49,-63,1.59732E+12
11,60,D0:F0:18:43:F8:49,-70,1.59732E+12
12,60,D0:F0:18:43:F8:49,-80,1.59732E+12
13,60,D0:F0:18:43:F8:49,-69,1.59732E+12
14,60,D0:F0:18:43:F8:49,-63,1.59732E+12
15,60,D0:F0:18:43:F8:49,-63,1.59732E+12
16,60,D0:F0:18:43:F8:49,-79,1.59732E+12
17,60,D0:F0:18:43:F8:49,-74,1.59732E+12
18,60,D0:F0:18:43:F8:49,-82,1.59732E+12
19,60,D0:F0:18:43:F8:49,-69,1.59732E+12
0,90,D0:F0:18:43:F8:49,-67,1.59732E+12
1,90,D0:F0:18:43:F8:49,-67,1.59732E+12
2,90,D0:F0:18:43:F8:49,-65,1.59732E+12
3,90,D0:F0:18:43:F8:49,-67,1.59732E+12
4,90,D0:F0:18:43:F8:49,-65,1.59732E+12
5,90,D0:F0:18:43:F8:49,-68,1.59732E+12
6,90,D0:F0:18:43:F8:49,-66,1.59732E+12
7,90,D0:F0:18:43:F8:49,-66,1.59732E+12
8,90,D0:F0:18:43:F8:49,-66,1.59732E+12
9,90,D0:F0:18:43:F8:49,-71,1.59732E+12
10,90,D0:F0:18:43:F8:49,-65,1.59732E+12
11,90,D0:F0:18:43:F8:49,-70,1.59732E+12
12,90,D0:F0:18:43:F8:49,-66,1.59732E+12
13,90,D0:F0:18:43:F8:49,-67,1.59732E+12
14,90,D0:F0:18:43:F8:49,-67,1.59732E+12
15,90,D0:F0:18:43:F8:49,-66,1.59732E+12
16,90,D0:F0:18:43:F8:49,-68,1.59732E+12
17,90,D0:F0:18:43:F8:49,-68,1.59732E+12
18,90,D0:F0:18:43:F8:49,-64,1.59732E+12
19,90,D0:F0:18:43:F8:49,-63,1.59732E+12
0,120,D0:F0:18:43:F8:49,-73,1.59732E+12
1,120,D0:F0:18:43:F8:49,-76,1.59732E+12
2,120,D0:F0:18:43:F8:49,-75,1.59732E+12
3,120,D0:F0:18:43:F8:49,-77,1.59732E+12
4,120,D0:F0:18:43:F8:49,-74,1.59732E+12
5,120,D0:F0:18:43:F8:49,-71,1.59732E+12
6,120,D0:F0:18:43:F8:49,-75,1.59732E+12
7,120,D0:F0:18:43:F8:49,-71,1.59732E+12
8,120,D0:F0:18:43:F8:49,-79,1.59732E+12
9,120,D0:F0:18:43:F8:49,-71,1.59732E+12
10,120,D0:F0:18:43:F8:49,-74,1.59732E+12
11,120,D0:F0:18:43:F8:49,-73,1.59732E+12
12,120,D0:F0:18:43:F8:49,-71,1.59732E+12
